collection_id,collection_title,transcript_id,title,description,url,audio,transcript_text,transcript_vtt,transcript_json
loc,"The American Folklife Center, Library of Congress",conversation-with-17-year-old-male-virginia,"Conversation with 17 year old male, Virginia","Vietnamese Americans, Immigrants-- Virginia",https://www.loc.gov/item/afccal000225/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-17-year-old-male-virginia.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-17-year-old-male-virginia.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-17-year-old-male-virginia.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-17-year-old-male-virginia.json
loc,"The American Folklife Center, Library of Congress",speech-by-franklin-d-roosevelt-new-york,"Speech by Franklin D. Roosevelt, New York","Address to Congress requesting a declaration of war, Dec. 8, 1941; World War 1 Aerial operations",https://www.loc.gov/item/afccal000099/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/speech-by-franklin-d-roosevelt-new-york.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/speech-by-franklin-d-roosevelt-new-york.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/speech-by-franklin-d-roosevelt-new-york.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/speech-by-franklin-d-roosevelt-new-york.json
loc,"The American Folklife Center, Library of Congress",conversation-with-12-year-old-white-female-detroit-michigan,"Conversation with 12 year old white female, Detroit, Michigan","Halloween, Games, Polish Americans, Catholic School, Friendship in children, Girls' clothing, Dreams",https://www.loc.gov/item/afccal000127/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-12-year-old-white-female-detroit-michigan.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-12-year-old-white-female-detroit-michigan.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-12-year-old-white-female-detroit-michigan.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-12-year-old-white-female-detroit-michigan.json
loc,"The American Folklife Center, Library of Congress",oral-history-with-17-year-old-white-female-jackson-kentucky,"Oral history with 17 year old white female, Jackson, Kentucky","Appalachian Region-- Social life and customs, High school dropouts, Teenage attitudes, Coal miners, Church attendance",https://www.loc.gov/item/afccal000133/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/oral-history-with-17-year-old-white-female-jackson-kentucky.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/oral-history-with-17-year-old-white-female-jackson-kentucky.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/oral-history-with-17-year-old-white-female-jackson-kentucky.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/oral-history-with-17-year-old-white-female-jackson-kentucky.json
loc,"The American Folklife Center, Library of Congress",monologue-with-60-year-old-black-female-alabama,"Monologue with 60 year old black female, Alabama","Black women in Alabama, Narratives, Relationships with sons",https://www.loc.gov/item/afccal000240/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/monologue-with-60-year-old-black-female-alabama.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/monologue-with-60-year-old-black-female-alabama.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/monologue-with-60-year-old-black-female-alabama.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/monologue-with-60-year-old-black-female-alabama.json
loc,"The American Folklife Center, Library of Congress",speech-by-fiorello-h-la-guardia-new-york,"Speech by Fiorello H. La Guardia, New York","Municipal government, Political corruption, Italian Americans, New York politics and government",https://www.loc.gov/item/afccal000001/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/speech-by-fiorello-h-la-guardia-new-york.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/speech-by-fiorello-h-la-guardia-new-york.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/speech-by-fiorello-h-la-guardia-new-york.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/speech-by-fiorello-h-la-guardia-new-york.json
nypl-live,LIVE from The NYPL,live-from-the-nypl-gloria-steinem--roberta-kaplan,LIVE from the NYPL: Gloria Steinem & Roberta Kaplan,,http://www.nypl.org/audiovideo/gloria-steinem-roberta-kaplan?nref=90281,https://github.com/nypl-openaudio/data-nypl-live/raw/master/audio/live-from-the-nypl-gloria-steinem--roberta-kaplan.mp3,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/text/live-from-the-nypl-gloria-steinem--roberta-kaplan.text,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/vtt/live-from-the-nypl-gloria-steinem--roberta-kaplan.vtt,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/json/live-from-the-nypl-gloria-steinem--roberta-kaplan.json
nypl-live,LIVE from The NYPL,live-from-the-nypl-rosanne-cash--paul-holdengrber,LIVE from the NYPL: Rosanne Cash & Paul Holdengräber,,http://www.nypl.org/audiovideo/rosanne-cash-paul-holdengr%C3%A4ber,https://github.com/nypl-openaudio/data-nypl-live/raw/master/audio/live-from-the-nypl-rosanne-cash--paul-holdengrber.mp3,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/text/live-from-the-nypl-rosanne-cash--paul-holdengrber.text,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/vtt/live-from-the-nypl-rosanne-cash--paul-holdengrber.vtt,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/json/live-from-the-nypl-rosanne-cash--paul-holdengrber.json
nypl-live,LIVE from The NYPL,live-from-the-nypl-maya-lin--paul-holdengrber,LIVE from the NYPL: Maya Lin & Paul Holdengräber,,http://www.nypl.org/audiovideo/maya-lin-paul-holdengr%C3%A4ber,https://github.com/nypl-openaudio/data-nypl-live/raw/master/audio/live-from-the-nypl-maya-lin--paul-holdengrber.mp3,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/text/live-from-the-nypl-maya-lin--paul-holdengrber.text,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/vtt/live-from-the-nypl-maya-lin--paul-holdengrber.vtt,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/json/live-from-the-nypl-maya-lin--paul-holdengrber.json
nypl-live,LIVE from The NYPL,live-from-the-nypl-marylouise-parker--mary-karr,LIVE from the NYPL: Mary-Louise Parker & Mary Karr,,http://www.nypl.org/audiovideo/mary-louise-parker-mary-karr,https://github.com/nypl-openaudio/data-nypl-live/raw/master/audio/live-from-the-nypl-marylouise-parker--mary-karr.mp3,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/text/live-from-the-nypl-marylouise-parker--mary-karr.text,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/vtt/live-from-the-nypl-marylouise-parker--mary-karr.vtt,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/json/live-from-the-nypl-marylouise-parker--mary-karr.json
nypl-live,LIVE from The NYPL,live-from-the-nypl-elizabeth-alexander--hilton-als,LIVE from the NYPL: Elizabeth Alexander & Hilton Als,,http://www.nypl.org/audiovideo/elizabeth-alexander-hilton-als?nref=90281,https://github.com/nypl-openaudio/data-nypl-live/raw/master/audio/live-from-the-nypl-elizabeth-alexander--hilton-als.mp3,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/text/live-from-the-nypl-elizabeth-alexander--hilton-als.text,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/vtt/live-from-the-nypl-elizabeth-alexander--hilton-als.vtt,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/json/live-from-the-nypl-elizabeth-alexander--hilton-als.json
nypl-live,LIVE from The NYPL,live-from-the-nypl-jhumpa-lahiri--paul-holdengrber,LIVE from the NYPL: Jhumpa Lahiri & Paul Holdengräber,,http://www.nypl.org/events/programs/2016/03/04/jhumpa-lahiri-paul-holdengr%C3%A4ber?nref=121031,https://github.com/nypl-openaudio/data-nypl-live/raw/master/audio/live-from-the-nypl-jhumpa-lahiri--paul-holdengrber.mp3,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/text/live-from-the-nypl-jhumpa-lahiri--paul-holdengrber.text,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/vtt/live-from-the-nypl-jhumpa-lahiri--paul-holdengrber.vtt,https://github.com/nypl-openaudio/data-nypl-live/raw/master/transcripts/json/live-from-the-nypl-jhumpa-lahiri--paul-holdengrber.json
visible-lives,Visible Lives,adrian-wagner-nxr3fk,Adrian Wagner,Interviewed by Tenisha Urena,http://oralhistory.nypl.org/interviews/adrian-wagner-nxr3fk,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/adrian-wagner-nxr3fk.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/adrian-wagner-nxr3fk.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/adrian-wagner-nxr3fk.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/adrian-wagner-nxr3fk.json
visible-lives,Visible Lives,adrian-watson-y85guo,Adrian,Interviewed by Katherine Parker,http://oralhistory.nypl.org/interviews/adrian-watson-y85guo,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/adrian-watson-y85guo.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/adrian-watson-y85guo.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/adrian-watson-y85guo.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/adrian-watson-y85guo.json
visible-lives,Visible Lives,alyson-bernhardt-seahqe,Alyson Bernhardt,Interviewed by Sherri Niziolek,http://oralhistory.nypl.org/interviews/alyson-bernhardt-seahqe,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/alyson-bernhardt-seahqe.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/alyson-bernhardt-seahqe.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/alyson-bernhardt-seahqe.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/alyson-bernhardt-seahqe.json
visible-lives,Visible Lives,alexandria-economou-s02pb4,Alexandria Economou,Interviewed by Christina Ladas,http://oralhistory.nypl.org/interviews/alexandria-economou-s02pb4,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/alexandria-economou-s02pb4.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/alexandria-economou-s02pb4.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/alexandria-economou-s02pb4.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/alexandria-economou-s02pb4.json
visible-lives,Visible Lives,annamarie-kaplon-h5j2kh,Annamarie Kaplon,Interviewed by Lynne Luxton,http://oralhistory.nypl.org/interviews/annamarie-kaplon-h5j2kh,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/annamarie-kaplon-h5j2kh.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/annamarie-kaplon-h5j2kh.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/annamarie-kaplon-h5j2kh.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/annamarie-kaplon-h5j2kh.json
visible-lives,Visible Lives,adam-payne-olutjw,Adam Payne,Interviewed by Monica Diaz,http://oralhistory.nypl.org/interviews/adam-payne-olutjw,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/adam-payne-olutjw.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/adam-payne-olutjw.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/adam-payne-olutjw.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/adam-payne-olutjw.json
visible-lives,Visible Lives,amy-foxman-8ch0p9,Amy Foxman,Interviewed by Diane Campione,http://oralhistory.nypl.org/interviews/amy-foxman-8ch0p9,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/amy-foxman-8ch0p9.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/amy-foxman-8ch0p9.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/amy-foxman-8ch0p9.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/amy-foxman-8ch0p9.json
visible-lives,Visible Lives,adrian-spratt-us1gk7,Adrian Spratt,Interviewed by Brian Gerber,http://oralhistory.nypl.org/interviews/adrian-spratt-us1gk7,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/adrian-spratt-us1gk7.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/adrian-spratt-us1gk7.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/adrian-spratt-us1gk7.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/adrian-spratt-us1gk7.json
visible-lives,Visible Lives,amy-rosenfeld-l5i33f,Amy Rosenfeld,Interviewed by Lynne Luxton,http://oralhistory.nypl.org/interviews/amy-rosenfeld-l5i33f,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/amy-rosenfeld-l5i33f.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/amy-rosenfeld-l5i33f.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/amy-rosenfeld-l5i33f.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/amy-rosenfeld-l5i33f.json
visible-lives,Visible Lives,ash-faith-wyr4m3,Ash Faith,Interviewed by Monica Diaz,http://oralhistory.nypl.org/interviews/ash-faith-wyr4m3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/ash-faith-wyr4m3.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/ash-faith-wyr4m3.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/ash-faith-wyr4m3.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/ash-faith-wyr4m3.json
visible-lives,Visible Lives,patricia-flores-v8dmm2,Patricia Flores,Interviewed by Lynne Winters,http://oralhistory.nypl.org/interviews/patricia-flores-v8dmm2,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/patricia-flores-v8dmm2.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/patricia-flores-v8dmm2.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/patricia-flores-v8dmm2.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/patricia-flores-v8dmm2.json
visible-lives,Visible Lives,jeanette-schulman-qt4cpa,Jeanette Schulman,Interviewed by Diane Campione,http://oralhistory.nypl.org/interviews/jeanette-schulman-qt4cpa,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/jeanette-schulman-qt4cpa.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/jeanette-schulman-qt4cpa.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/jeanette-schulman-qt4cpa.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/jeanette-schulman-qt4cpa.json
visible-lives,Visible Lives,sherrie-maness-ctzsm9,Sherrie Maness,Interviewed by Alex Kelly,http://oralhistory.nypl.org/interviews/sherrie-maness-ctzsm9,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/sherrie-maness-ctzsm9.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/sherrie-maness-ctzsm9.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/sherrie-maness-ctzsm9.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/sherrie-maness-ctzsm9.json
visible-lives,Visible Lives,sunita-dutta-5dbdkb,Sunita Dutta,Interviewed by Yvonne Honigsberg,http://oralhistory.nypl.org/interviews/sunita-dutta-5dbdkb,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/sunita-dutta-5dbdkb.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/sunita-dutta-5dbdkb.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/sunita-dutta-5dbdkb.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/sunita-dutta-5dbdkb.json
visible-lives,Visible Lives,dawn-suvino-uh87c2,Dawn Suvino,Interviewed by Lynn Zelvin,http://oralhistory.nypl.org/interviews/dawn-suvino-uh87c2,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/dawn-suvino-uh87c2.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/dawn-suvino-uh87c2.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/dawn-suvino-uh87c2.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/dawn-suvino-uh87c2.json
visible-lives,Visible Lives,alex-catti-nzo0ja,Alex Catti,Interviewed by Alexandria Economou,http://oralhistory.nypl.org/interviews/alex-catti-nzo0ja,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/alex-catti-nzo0ja.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/alex-catti-nzo0ja.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/alex-catti-nzo0ja.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/alex-catti-nzo0ja.json
visible-lives,Visible Lives,noeliz-luisa-lee-so1nnm,Noeliz Luisa Lee,Interviewed by Alex Kelly,http://oralhistory.nypl.org/interviews/noeliz-luisa-lee-so1nnm,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/noeliz-luisa-lee-so1nnm.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/noeliz-luisa-lee-so1nnm.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/noeliz-luisa-lee-so1nnm.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/noeliz-luisa-lee-so1nnm.json
visible-lives,Visible Lives,john-ferrandino-frgurt,John Ferrandino,Interviewed by Diane Campione,http://oralhistory.nypl.org/interviews/john-ferrandino-frgurt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/john-ferrandino-frgurt.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/john-ferrandino-frgurt.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/john-ferrandino-frgurt.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/john-ferrandino-frgurt.json
visible-lives,Visible Lives,jacqueline-tripodi-bprh1i,Jacqueline Tripodi,Interviewed by Alex Kelly,http://oralhistory.nypl.org/interviews/jacqueline-tripodi-bprh1i,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/jacqueline-tripodi-bprh1i.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/jacqueline-tripodi-bprh1i.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/jacqueline-tripodi-bprh1i.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/jacqueline-tripodi-bprh1i.json
visible-lives,Visible Lives,victor-calise-bab8lz,Victor Calise,Interviewed by Alexandra Kelly,http://oralhistory.nypl.org/interviews/victor-calise-bab8lz,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/victor-calise-bab8lz.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/victor-calise-bab8lz.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/victor-calise-bab8lz.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/victor-calise-bab8lz.json
visible-lives,Visible Lives,devin-fernandez-nt4k85,Devin Fernandez,Interviewed by Ed Plumacher,http://oralhistory.nypl.org/interviews/devin-fernandez-nt4k85,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/devin-fernandez-nt4k85.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/devin-fernandez-nt4k85.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/devin-fernandez-nt4k85.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/devin-fernandez-nt4k85.json
visible-lives,Visible Lives,arthur-king-kzrs84,Arthur King,Interviewed by Diane Campione,http://oralhistory.nypl.org/interviews/arthur-king-kzrs84,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/arthur-king-kzrs84.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/arthur-king-kzrs84.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/arthur-king-kzrs84.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/arthur-king-kzrs84.json
visible-lives,Visible Lives,delvin-cruz-eqmki7,Delvin Cruz,Interviewed by Katherine Parker,http://oralhistory.nypl.org/interviews/delvin-cruz-eqmki7,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/delvin-cruz-eqmki7.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/delvin-cruz-eqmki7.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/delvin-cruz-eqmki7.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/delvin-cruz-eqmki7.json
visible-lives,Visible Lives,nooria-nodrat-1m2nxn,Nooria Nodrat,Interviewed by Monica Diaz,http://oralhistory.nypl.org/interviews/nooria-nodrat-1m2nxn,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/nooria-nodrat-1m2nxn.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/nooria-nodrat-1m2nxn.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/nooria-nodrat-1m2nxn.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/nooria-nodrat-1m2nxn.json
visible-lives,Visible Lives,virginia-amato-revt9w,Virginia Amato,Interviewed by Diane Campione,http://oralhistory.nypl.org/interviews/virginia-amato-revt9w,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/virginia-amato-revt9w.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/virginia-amato-revt9w.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/virginia-amato-revt9w.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/virginia-amato-revt9w.json
visible-lives,Visible Lives,rita-cedar-deblcf,Rita Cedar,Interviewed by Diane Campione,http://oralhistory.nypl.org/interviews/rita-cedar-deblcf,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/rita-cedar-deblcf.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/rita-cedar-deblcf.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/rita-cedar-deblcf.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/rita-cedar-deblcf.json
visible-lives,Visible Lives,kathleen-nowak-szar3z,Kathleen Nowak,Interviewed by Diane Campione,http://oralhistory.nypl.org/interviews/kathleen-nowak-szar3z,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/kathleen-nowak-szar3z.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/kathleen-nowak-szar3z.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/kathleen-nowak-szar3z.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/kathleen-nowak-szar3z.json
visible-lives,Visible Lives,shanequa-gowens-m94p8k,Shanequa Gowins,Interviewed by Katherine Parker,http://oralhistory.nypl.org/interviews/shanequa-gowens-m94p8k,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/shanequa-gowens-m94p8k.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/shanequa-gowens-m94p8k.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/shanequa-gowens-m94p8k.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/shanequa-gowens-m94p8k.json
visible-lives,Visible Lives,james-weisman-dmfw2u,James Weisman,Interviewed by Alex Kelly,http://oralhistory.nypl.org/interviews/james-weisman-dmfw2u,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/james-weisman-dmfw2u.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/james-weisman-dmfw2u.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/james-weisman-dmfw2u.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/james-weisman-dmfw2u.json
visible-lives,Visible Lives,alem-blount-f8s2sa,Alem Blount,Interviewed by Monica Diaz,http://oralhistory.nypl.org/interviews/alem-blount-f8s2sa,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/audio/alem-blount-f8s2sa.mp3,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/text/alem-blount-f8s2sa.text,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/vtt/alem-blount-f8s2sa.vtt,https://github.com/nypl-openaudio/data-nypl-visible-lives/raw/master/transcripts/json/alem-blount-f8s2sa.json
the-moth,The Moth,110430_WarrenMacDonald_ACrushingConnection_MRH1110,A Crushing Connection,Warren MacDonald,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/110430_WarrenMacDonald_ACrushingConnection_MRH1110.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/110430_WarrenMacDonald_ACrushingConnection_MRH1110.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/110430_WarrenMacDonald_ACrushingConnection_MRH1110.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/110430_WarrenMacDonald_ACrushingConnection_MRH1110.json
